audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD387,TRIP007,2024-02-06 10:21:00,360,66.3,conversation,0
AUD388,TRIP007,2024-02-06 10:21:30,390,70.9,conversation,0
AUD389,TRIP007,2024-02-06 10:22:00,420,61.3,normal,0
AUD390,TRIP007,2024-02-06 10:22:30,450,64.7,normal,0
AUD391,TRIP007,2024-02-06 10:23:00,480,72.7,loud,0
AUD392,TRIP007,2024-02-06 10:23:30,510,73.6,loud,0
AUD393,TRIP007,2024-02-06 10:24:00,540,68.5,conversation,0
AUD394,TRIP007,2024-02-06 10:24:30,570,64.6,normal,0
AUD395,TRIP007,2024-02-06 10:25:00,600,72.9,loud,0
AUD396,TRIP007,2024-02-06 10:25:30,630,79.0,loud,0
AUD397,TRIP007,2024-02-06 10:26:00,660,81.9,loud,0
AUD398,TRIP007,2024-02-06 10:26:30,690,75.8,loud,0
AUD399,TRIP007,2024-02-06 10:27:00,720,74.6,loud,0
AUD400,TRIP007,2024-02-06 10:27:30,750,60.9,normal,0
AUD401,TRIP007,2024-02-06 10:28:00,780,71.1,conversation,0
AUD402,TRIP007,2024-02-06 10:28:30,810,61.0,normal,0
AUD403,TRIP007,2024-02-06 10:29:00,840,62.5,normal,0
AUD404,TRIP007,2024-02-06 10:29:30,870,62.6,normal,0
AUD405,TRIP007,2024-02-06 10:30:00,900,69.2,conversation,0
AUD406,TRIP007,2024-02-06 10:30:30,930,72.0,loud,0
AUD407,TRIP007,2024-02-06 10:31:00,960,79.5,loud,0
AUD408,TRIP007,2024-02-06 10:31:30,990,71.5,conversation,0
AUD409,TRIP007,2024-02-06 10:32:00,1020,77.0,loud,0
AUD410,TRIP007,2024-02-06 10:32:30,1050,65.9,conversation,0
AUD411,TRIP007,2024-02-06 10:33:00,1080,64.1,normal,0
AUD412,TRIP007,2024-02-06 10:33:30,1110,67.1,conversation,0
AUD413,TRIP007,2024-02-06 10:34:00,1140,70.2,conversation,0
AUD414,TRIP008,2024-02-06 10:37:00,0,91.9,argument,30
AUD415,TRIP008,2024-02-06 10:37:30,30,57.9,quiet,0
AUD416,TRIP008,2024-02-06 10:38:00,60,53.8,quiet,0
AUD417,TRIP008,2024-02-06 10:38:30,90,79.5,loud,0
AUD418,TRIP008,2024-02-06 10:39:00,120,72.2,loud,0
AUD419,TRIP008,2024-02-06 10:39:30,150,79.5,loud,0
AUD420,TRIP008,2024-02-06 10:40:00,180,71.6,conversation,0
AUD421,TRIP008,2024-02-06 10:40:30,210,60.5,normal,0
AUD422,TRIP008,2024-02-06 10:41:00,240,61.7,normal,0
AUD423,TRIP008,2024-02-06 10:41:30,270,64.0,normal,0
AUD424,TRIP008,2024-02-06 10:42:00,300,66.9,conversation,0
AUD425,TRIP008,2024-02-06 10:42:30,330,61.7,normal,0
AUD426,TRIP008,2024-02-06 10:43:00,360,67.6,conversation,0
AUD427,TRIP008,2024-02-06 10:43:30,390,89.9,very_loud,30
AUD428,TRIP008,2024-02-06 10:44:00,420,73.1,loud,0
AUD429,TRIP008,2024-02-06 10:44:30,450,63.4,normal,0
AUD430,TRIP008,2024-02-06 10:45:00,480,70.9,conversation,0
AUD431,TRIP008,2024-02-06 10:45:30,510,65.1,conversation,0
AUD432,TRIP008,2024-02-06 10:46:00,540,71.5,conversation,0
AUD433,TRIP008,2024-02-06 10:46:30,570,61.4,normal,0
AUD434,TRIP008,2024-02-06 10:47:00,600,60.2,normal,0
AUD435,TRIP008,2024-02-06 10:47:30,630,68.9,conversation,0
AUD436,TRIP008,2024-02-06 10:48:00,660,67.8,conversation,0
AUD437,TRIP008,2024-02-06 10:48:30,690,68.6,conversation,0
AUD438,TRIP008,2024-02-06 10:49:00,720,68.4,conversation,0
AUD439,TRIP008,2024-02-06 10:49:30,750,81.1,loud,0
AUD440,TRIP008,2024-02-06 10:50:00,780,81.9,loud,0
AUD441,TRIP008,2024-02-06 10:50:30,810,73.1,loud,0
AUD442,TRIP008,2024-02-06 10:51:00,840,75.4,loud,0
AUD443,TRIP008,2024-02-06 10:51:30,870,75.1,loud,0
AUD444,TRIP008,2024-02-06 10:52:00,900,71.5,conversation,0
AUD445,TRIP008,2024-02-06 10:52:30,930,61.7,normal,0
AUD446,TRIP008,2024-02-06 10:53:00,960,71.1,conversation,0
AUD447,TRIP008,2024-02-06 10:53:30,990,60.9,normal,0
AUD448,TRIP008,2024-02-06 10:54:00,1020,65.1,conversation,0
AUD449,TRIP008,2024-02-06 10:54:30,1050,72.4,loud,0
AUD450,TRIP008,2024-02-06 10:55:00,1080,71.4,conversation,0
AUD451,TRIP008,2024-02-06 10:55:30,1110,75.6,loud,0
AUD452,TRIP008,2024-02-06 10:56:00,1140,81.0,loud,0
AUD453,TRIP008,2024-02-06 10:56:30,1170,77.7,loud,0
AUD454,TRIP008,2024-02-06 10:57:00,1200,70.4,conversation,0
AUD455,TRIP009,2024-02-06 11:03:00,0,57.3,quiet,0
AUD456,TRIP009,2024-02-06 11:03:30,30,58.8,normal,0
AUD457,TRIP009,2024-02-06 11:04:00,60,52.1,quiet,0
AUD458,TRIP009,2024-02-06 11:04:30,90,50.9,quiet,0
AUD459,TRIP009,2024-02-06 11:05:00,120,75.4,loud,0
AUD460,TRIP009,2024-02-06 11:05:30,150,76.4,loud,0
AUD461,TRIP009,2024-02-06 11:06:00,180,72.8,loud,0
AUD462,TRIP009,2024-02-06 11:06:30,210,73.7,loud,0
AUD463,TRIP009,2024-02-06 11:07:00,240,72.8,loud,0
AUD464,TRIP009,2024-02-06 11:07:30,270,71.9,conversation,0
AUD465,TRIP009,2024-02-06 11:08:00,300,63.6,normal,0
AUD466,TRIP009,2024-02-06 11:08:30,330,67.9,conversation,0
AUD467,TRIP009,2024-02-06 11:09:00,360,68.0,conversation,0
AUD468,TRIP009,2024-02-06 11:09:30,390,97.1,argument,30
AUD469,TRIP009,2024-02-06 11:10:00,420,69.6,conversation,0
AUD470,TRIP009,2024-02-06 11:10:30,450,95.1,argument,30
AUD471,TRIP009,2024-02-06 11:11:00,480,69.4,conversation,0
AUD472,TRIP009,2024-02-06 11:11:30,510,67.7,conversation,0
AUD473,TRIP009,2024-02-06 11:12:00,540,66.6,conversation,0
AUD474,TRIP009,2024-02-06 11:12:30,570,75.9,loud,0
AUD475,TRIP009,2024-02-06 11:13:00,600,77.5,loud,0
AUD476,TRIP009,2024-02-06 11:13:30,630,79.5,loud,0
AUD477,TRIP009,2024-02-06 11:14:00,660,79.7,loud,0
AUD478,TRIP009,2024-02-06 11:14:30,690,79.4,loud,0
AUD479,TRIP009,2024-02-06 11:15:00,720,53.1,quiet,0
AUD480,TRIP009,2024-02-06 11:15:30,750,66.5,conversation,0
AUD481,TRIP009,2024-02-06 11:16:00,780,70.2,conversation,0
AUD482,TRIP009,2024-02-06 11:16:30,810,68.3,conversation,0
AUD483,TRIP009,2024-02-06 11:17:00,840,71.0,conversation,0
AUD484,TRIP009,2024-02-06 11:17:30,870,63.2,normal,0
AUD485,TRIP009,2024-02-06 11:18:00,900,68.2,conversation,0
AUD486,TRIP009,2024-02-06 11:18:30,930,68.5,conversation,0
AUD487,TRIP009,2024-02-06 11:19:00,960,70.6,conversation,0
AUD488,TRIP009,2024-02-06 11:19:30,990,91.5,argument,30
AUD489,TRIP009,2024-02-06 11:20:00,1020,61.7,normal,0
AUD490,TRIP009,2024-02-06 11:20:30,1050,70.7,conversation,0
AUD491,TRIP009,2024-02-06 11:21:00,1080,72.6,loud,0
AUD492,TRIP009,2024-02-06 11:21:30,1110,63.4,normal,0
AUD493,TRIP009,2024-02-06 11:22:00,1140,70.5,conversation,0
AUD494,TRIP009,2024-02-06 11:22:30,1170,72.4,loud,0
AUD495,TRIP009,2024-02-06 11:23:00,1200,74.0,loud,0
AUD496,TRIP009,2024-02-06 11:23:30,1230,67.6,conversation,0
AUD497,TRIP009,2024-02-06 11:24:00,1260,89.4,very_loud,30
AUD498,TRIP009,2024-02-06 11:24:30,1290,65.1,conversation,0
AUD499,TRIP009,2024-02-06 11:25:00,1320,64.2,normal,0
AUD500,TRIP009,2024-02-06 11:25:30,1350,66.1,conversation,0
AUD501,TRIP009,2024-02-06 11:26:00,1380,69.5,conversation,0
AUD502,TRIP009,2024-02-06 11:26:30,1410,67.6,conversation,0
AUD503,TRIP009,2024-02-06 11:27:00,1440,70.4,conversation,0
AUD504,TRIP009,2024-02-06 11:27:30,1470,96.2,argument,30
AUD505,TRIP009,2024-02-06 11:28:00,1500,58.9,normal,0
AUD506,TRIP010,2024-02-06 11:31:00,0,50.7,quiet,0
AUD507,TRIP010,2024-02-06 11:31:30,30,53.0,quiet,0
AUD508,TRIP010,2024-02-06 11:32:00,60,59.0,normal,0
AUD509,TRIP010,2024-02-06 11:32:30,90,78.0,loud,0
AUD510,TRIP010,2024-02-06 11:33:00,120,69.1,conversation,0
AUD511,TRIP010,2024-02-06 11:33:30,150,65.4,conversation,0
AUD512,TRIP010,2024-02-06 11:34:00,180,66.5,conversation,0
AUD513,TRIP010,2024-02-06 11:34:30,210,68.7,conversation,0
AUD514,TRIP010,2024-02-06 11:35:00,240,64.1,normal,0
AUD515,TRIP010,2024-02-06 11:35:30,270,62.6,normal,0
AUD516,TRIP010,2024-02-06 11:36:00,300,63.8,normal,0
AUD517,TRIP010,2024-02-06 11:36:30,330,68.2,conversation,0
AUD518,TRIP010,2024-02-06 11:37:00,360,69.4,conversation,0
AUD519,TRIP010,2024-02-06 11:37:30,390,70.2,conversation,0
AUD520,TRIP010,2024-02-06 11:38:00,420,64.3,normal,0
AUD521,TRIP010,2024-02-06 11:38:30,450,61.0,normal,0
AUD522,TRIP010,2024-02-06 11:39:00,480,74.7,loud,0
AUD523,TRIP010,2024-02-06 11:39:30,510,77.2,loud,0
AUD524,TRIP010,2024-02-06 11:40:00,540,66.2,conversation,0
AUD525,TRIP010,2024-02-06 11:40:30,570,65.8,conversation,0
AUD526,TRIP010,2024-02-06 11:41:00,600,69.9,conversation,0
AUD527,TRIP010,2024-02-06 11:41:30,630,69.6,conversation,0
AUD528,TRIP010,2024-02-06 11:42:00,660,67.5,conversation,0
AUD529,TRIP010,2024-02-06 11:42:30,690,62.1,normal,0
AUD530,TRIP010,2024-02-06 11:43:00,720,70.6,conversation,0
AUD531,TRIP010,2024-02-06 11:43:30,750,74.9,loud,0
AUD532,TRIP010,2024-02-06 11:44:00,780,81.6,loud,0
AUD533,TRIP010,2024-02-06 11:44:30,810,73.5,loud,0
AUD534,TRIP010,2024-02-06 11:45:00,840,79.8,loud,0
AUD535,TRIP010,2024-02-06 11:45:30,870,79.4,loud,0
AUD536,TRIP010,2024-02-06 11:46:00,900,64.5,normal,0
AUD537,TRIP010,2024-02-06 11:46:30,930,67.4,conversation,0
AUD538,TRIP010,2024-02-06 11:47:00,960,67.8,conversation,0
AUD539,TRIP010,2024-02-06 11:47:30,990,69.6,conversation,0
AUD540,TRIP010,2024-02-06 11:48:00,1020,65.7,conversation,0
AUD541,TRIP010,2024-02-06 11:48:30,1050,67.5,conversation,0
AUD542,TRIP010,2024-02-06 11:49:00,1080,61.2,normal,0
AUD543,TRIP010,2024-02-06 11:49:30,1110,70.0,conversation,0
AUD544,TRIP010,2024-02-06 11:50:00,1140,72.0,loud,0
AUD545,TRIP010,2024-02-06 11:50:30,1170,81.0,loud,0
AUD546,TRIP010,2024-02-06 11:51:00,1200,78.5,loud,0
AUD547,TRIP010,2024-02-06 11:51:30,1230,80.2,loud,0
AUD548,TRIP010,2024-02-06 11:52:00,1260,81.3,loud,0
AUD549,TRIP010,2024-02-06 11:52:30,1290,74.1,loud,0
AUD550,TRIP010,2024-02-06 11:53:00,1320,77.7,loud,0
AUD551,TRIP010,2024-02-06 11:53:30,1350,74.2,loud,0
AUD552,TRIP010,2024-02-06 11:54:00,1380,63.1,normal,0
AUD553,TRIP010,2024-02-06 11:54:30,1410,96.1,argument,30
AUD554,TRIP010,2024-02-06 11:55:00,1440,70.8,conversation,0
AUD555,TRIP010,2024-02-06 11:55:30,1470,89.5,very_loud,30
AUD556,TRIP010,2024-02-06 11:56:00,1500,70.9,conversation,0
AUD557,TRIP010,2024-02-06 11:56:30,1530,72.3,loud,0
AUD558,TRIP010,2024-02-06 11:57:00,1560,70.2,conversation,0
AUD559,TRIP010,2024-02-06 11:57:30,1590,65.1,conversation,0
AUD560,TRIP010,2024-02-06 11:58:00,1620,71.4,conversation,0
AUD561,TRIP010,2024-02-06 11:58:30,1650,60.2,normal,0
AUD562,TRIP010,2024-02-06 11:59:00,1680,68.8,conversation,0
AUD563,TRIP010,2024-02-06 11:59:30,1710,70.6,conversation,0
AUD564,TRIP010,2024-02-06 12:00:00,1740,92.1,argument,30
AUD565,TRIP010,2024-02-06 12:00:30,1770,67.6,conversation,0
AUD566,TRIP010,2024-02-06 12:01:00,1800,69.0,conversation,0
AUD567,TRIP010,2024-02-06 12:01:30,1830,71.4,conversation,0
AUD568,TRIP010,2024-02-06 12:02:00,1860,67.6,conversation,0
AUD569,TRIP010,2024-02-06 12:02:30,1890,65.0,conversation,0
AUD570,TRIP010,2024-02-06 12:03:00,1920,64.7,normal,0
AUD571,TRIP010,2024-02-06 12:03:30,1950,61.3,normal,0
AUD572,TRIP010,2024-02-06 12:04:00,1980,67.8,conversation,0
AUD573,TRIP010,2024-02-06 12:04:30,2010,61.3,normal,0
AUD574,TRIP010,2024-02-06 12:05:00,2040,67.1,conversation,0
AUD575,TRIP010,2024-02-06 12:05:30,2070,67.6,conversation,0
AUD576,TRIP010,2024-02-06 12:06:00,2100,64.6,normal,0
AUD577,TRIP011,2024-02-06 12:12:00,0,57.8,quiet,0
AUD578,TRIP011,2024-02-06 12:12:30,30,56.9,quiet,0
AUD579,TRIP011,2024-02-06 12:13:00,60,55.4,quiet,0
AUD580,TRIP011,2024-02-06 12:13:30,90,68.5,conversation,0
AUD581,TRIP011,2024-02-06 12:14:00,120,67.3,conversation,0
AUD582,TRIP011,2024-02-06 12:14:30,150,61.9,normal,0
AUD583,TRIP011,2024-02-06 12:15:00,180,64.2,normal,0
AUD584,TRIP011,2024-02-06 12:15:30,210,63.9,normal,0
AUD585,TRIP011,2024-02-06 12:16:00,240,65.8,conversation,0
AUD586,TRIP011,2024-02-06 12:16:30,270,63.9,normal,0
AUD587,TRIP011,2024-02-06 12:17:00,300,62.4,normal,0
AUD588,TRIP011,2024-02-06 12:17:30,330,66.5,conversation,0
AUD589,TRIP011,2024-02-06 12:18:00,360,70.7,conversation,0
AUD590,TRIP011,2024-02-06 12:18:30,390,62.4,normal,0
AUD591,TRIP011,2024-02-06 12:19:00,420,62.4,normal,0
AUD592,TRIP011,2024-02-06 12:19:30,450,67.1,conversation,0
AUD593,TRIP011,2024-02-06 12:20:00,480,60.2,normal,0
AUD594,TRIP011,2024-02-06 12:20:30,510,70.1,conversation,0
AUD595,TRIP011,2024-02-06 12:21:00,540,79.4,loud,0
AUD596,TRIP011,2024-02-06 12:21:30,570,74.2,loud,0
AUD597,TRIP011,2024-02-06 12:22:00,600,71.2,conversation,0
AUD598,TRIP011,2024-02-06 12:22:30,630,77.1,loud,0
AUD599,TRIP011,2024-02-06 12:23:00,660,63.9,normal,0
AUD600,TRIP011,2024-02-06 12:23:30,690,65.8,conversation,0
AUD601,TRIP011,2024-02-06 12:24:00,720,71.8,conversation,0
AUD602,TRIP011,2024-02-06 12:24:30,750,62.8,normal,0
AUD603,TRIP011,2024-02-06 12:25:00,780,77.2,loud,0
AUD604,TRIP011,2024-02-06 12:25:30,810,67.5,conversation,0
AUD605,TRIP011,2024-02-06 12:26:00,840,73.6,loud,0
AUD606,TRIP011,2024-02-06 12:26:30,870,65.8,conversation,0
AUD607,TRIP011,2024-02-06 12:27:00,900,63.9,normal,0
AUD608,TRIP011,2024-02-06 12:27:30,930,70.1,conversation,0
AUD609,TRIP011,2024-02-06 12:28:00,960,68.9,conversation,0
AUD610,TRIP011,2024-02-06 12:28:30,990,68.4,conversation,0
AUD611,TRIP011,2024-02-06 12:29:00,1020,71.0,conversation,0
AUD612,TRIP011,2024-02-06 12:29:30,1050,63.6,normal,0
AUD613,TRIP011,2024-02-06 12:30:00,1080,90.2,argument,30
AUD614,TRIP011,2024-02-06 12:30:30,1110,72.2,loud,0
AUD615,TRIP011,2024-02-06 12:31:00,1140,78.4,loud,0
AUD616,TRIP011,2024-02-06 12:31:30,1170,92.5,argument,30
AUD617,TRIP011,2024-02-06 12:32:00,1200,59.4,normal,0
AUD618,TRIP011,2024-02-06 12:32:30,1230,59.8,normal,0
AUD619,TRIP011,2024-02-06 12:33:00,1260,57.0,quiet,0
AUD620,TRIP011,2024-02-06 12:33:30,1290,50.6,quiet,0
AUD621,TRIP011,2024-02-06 12:34:00,1320,70.6,conversation,0
AUD622,TRIP011,2024-02-06 12:34:30,1350,71.0,conversation,0
AUD623,TRIP011,2024-02-06 12:35:00,1380,68.5,conversation,0
AUD624,TRIP011,2024-02-06 12:35:30,1410,60.3,normal,0
AUD625,TRIP011,2024-02-06 12:36:00,1440,70.6,conversation,0
AUD626,TRIP011,2024-02-06 12:36:30,1470,77.8,loud,0
AUD627,TRIP011,2024-02-06 12:37:00,1500,71.3,conversation,0
AUD628,TRIP011,2024-02-06 12:37:30,1530,70.2,conversation,0
AUD629,TRIP011,2024-02-06 12:38:00,1560,73.6,loud,0
AUD630,TRIP011,2024-02-06 12:38:30,1590,65.2,conversation,0
AUD631,TRIP011,2024-02-06 12:39:00,1620,68.7,conversation,0
AUD632,TRIP011,2024-02-06 12:39:30,1650,76.1,loud,0
AUD633,TRIP011,2024-02-06 12:40:00,1680,70.9,conversation,0
AUD634,TRIP011,2024-02-06 12:40:30,1710,67.7,conversation,0
AUD635,TRIP011,2024-02-06 12:41:00,1740,70.3,conversation,0
AUD636,TRIP011,2024-02-06 12:41:30,1770,70.0,conversation,0
AUD637,TRIP011,2024-02-06 12:42:00,1800,96.6,argument,30
AUD638,TRIP011,2024-02-06 12:42:30,1830,61.2,normal,0
AUD639,TRIP011,2024-02-06 12:43:00,1860,64.6,normal,0
AUD640,TRIP011,2024-02-06 12:43:30,1890,73.7,loud,0
AUD641,TRIP011,2024-02-06 12:44:00,1920,65.7,conversation,0
AUD642,TRIP011,2024-02-06 12:44:30,1950,65.5,conversation,0
AUD643,TRIP011,2024-02-06 12:45:00,1980,71.6,conversation,0
AUD644,TRIP011,2024-02-06 12:45:30,2010,64.5,normal,0
AUD645,TRIP011,2024-02-06 12:46:00,2040,73.4,loud,0
AUD646,TRIP011,2024-02-06 12:46:30,2070,63.6,normal,0
AUD647,TRIP011,2024-02-06 12:47:00,2100,70.8,conversation,0
AUD648,TRIP011,2024-02-06 12:47:30,2130,67.0,conversation,0
AUD649,TRIP011,2024-02-06 12:48:00,2160,64.8,normal,0
AUD650,TRIP011,2024-02-06 12:48:30,2190,65.2,conversation,0
AUD651,TRIP011,2024-02-06 12:49:00,2220,65.1,conversation,0
AUD652,TRIP011,2024-02-06 12:49:30,2250,64.1,normal,0
AUD653,TRIP011,2024-02-06 12:50:00,2280,66.4,conversation,0
AUD654,TRIP011,2024-02-06 12:50:30,2310,71.5,conversation,0
AUD655,TRIP011,2024-02-06 12:51:00,2340,62.5,normal,0
AUD656,TRIP011,2024-02-06 12:51:30,2370,50.2,quiet,0
AUD657,TRIP011,2024-02-06 12:52:00,2400,57.1,quiet,0
AUD658,TRIP012,2024-02-06 13:01:00,0,54.0,quiet,0
AUD659,TRIP012,2024-02-06 13:01:30,30,55.0,quiet,0
AUD660,TRIP012,2024-02-06 13:02:00,60,60.1,normal,0
AUD661,TRIP012,2024-02-06 13:02:30,90,61.4,normal,0
AUD662,TRIP012,2024-02-06 13:03:00,120,74.0,loud,0
AUD663,TRIP012,2024-02-06 13:03:30,150,73.3,loud,0
AUD664,TRIP012,2024-02-06 13:04:00,180,81.8,loud,0
AUD665,TRIP012,2024-02-06 13:04:30,210,60.4,normal,0
AUD666,TRIP012,2024-02-06 13:05:00,240,67.8,conversation,0
AUD667,TRIP012,2024-02-06 13:05:30,270,64.2,normal,0
AUD668,TRIP012,2024-02-06 13:06:00,300,62.0,normal,0
AUD669,TRIP012,2024-02-06 13:06:30,330,74.6,loud,0
AUD670,TRIP012,2024-02-06 13:07:00,360,67.4,conversation,0
AUD671,TRIP012,2024-02-06 13:07:30,390,67.3,conversation,0
AUD672,TRIP012,2024-02-06 13:08:00,420,71.3,conversation,0
AUD673,TRIP012,2024-02-06 13:08:30,450,71.8,conversation,0
AUD674,TRIP012,2024-02-06 13:09:00,480,60.6,normal,0
AUD675,TRIP012,2024-02-06 13:09:30,510,62.7,normal,0
AUD676,TRIP012,2024-02-06 13:10:00,540,66.5,conversation,0
AUD677,TRIP012,2024-02-06 13:10:30,570,66.6,conversation,0
AUD678,TRIP012,2024-02-06 13:11:00,600,69.7,conversation,0
AUD679,TRIP012,2024-02-06 13:11:30,630,60.9,normal,0
AUD680,TRIP012,2024-02-06 13:12:00,660,70.7,conversation,0
AUD681,TRIP012,2024-02-06 13:12:30,690,63.6,normal,0
AUD682,TRIP012,2024-02-06 13:13:00,720,67.6,conversation,0
AUD683,TRIP012,2024-02-06 13:13:30,750,70.7,conversation,0
AUD684,TRIP012,2024-02-06 13:14:00,780,69.8,conversation,0
AUD685,TRIP012,2024-02-06 13:14:30,810,75.1,loud,0
AUD686,TRIP012,2024-02-06 13:15:00,840,72.1,loud,0
AUD687,TRIP012,2024-02-06 13:15:30,870,66.2,conversation,0
AUD688,TRIP012,2024-02-06 13:16:00,900,66.3,conversation,0
AUD689,TRIP012,2024-02-06 13:16:30,930,69.8,conversation,0
AUD690,TRIP012,2024-02-06 13:17:00,960,68.6,conversation,0
AUD691,TRIP012,2024-02-06 13:17:30,990,60.4,normal,0
AUD692,TRIP012,2024-02-06 13:18:00,1020,70.5,conversation,0
AUD693,TRIP012,2024-02-06 13:18:30,1050,57.6,quiet,0
AUD694,TRIP012,2024-02-06 13:19:00,1080,52.8,quiet,0
AUD695,TRIP012,2024-02-06 13:19:30,1110,64.9,normal,0
AUD696,TRIP012,2024-02-06 13:20:00,1140,69.0,conversation,0
AUD697,TRIP012,2024-02-06 13:20:30,1170,67.7,conversation,0
AUD698,TRIP012,2024-02-06 13:21:00,1200,61.2,normal,0
AUD699,TRIP012,2024-02-06 13:21:30,1230,68.0,conversation,0
AUD700,TRIP012,2024-02-06 13:22:00,1260,69.6,conversation,0
AUD701,TRIP012,2024-02-06 13:22:30,1290,66.1,conversation,0
AUD702,TRIP012,2024-02-06 13:23:00,1320,67.9,conversation,0
AUD703,TRIP012,2024-02-06 13:23:30,1350,71.0,conversation,0
AUD704,TRIP012,2024-02-06 13:24:00,1380,63.4,normal,0
AUD705,TRIP012,2024-02-06 13:24:30,1410,61.6,normal,0
AUD706,TRIP012,2024-02-06 13:25:00,1440,61.3,normal,0
AUD707,TRIP012,2024-02-06 13:25:30,1470,64.3,normal,0
AUD708,TRIP012,2024-02-06 13:26:00,1500,52.8,quiet,0
AUD709,TRIP013,2024-02-06 13:36:00,0,60.4,normal,0
AUD710,TRIP013,2024-02-06 13:36:30,30,71.5,conversation,0
AUD711,TRIP013,2024-02-06 13:37:00,60,69.9,conversation,0
AUD712,TRIP013,2024-02-06 13:37:30,90,69.1,conversation,0
AUD713,TRIP013,2024-02-06 13:38:00,120,52.5,quiet,0
AUD714,TRIP013,2024-02-06 13:38:30,150,56.0,quiet,0
AUD715,TRIP013,2024-02-06 13:39:00,180,57.5,quiet,0
AUD716,TRIP013,2024-02-06 13:39:30,210,57.8,quiet,0
AUD717,TRIP013,2024-02-06 13:40:00,240,71.6,conversation,0
AUD718,TRIP013,2024-02-06 13:40:30,270,67.6,conversation,0
AUD719,TRIP013,2024-02-06 13:41:00,300,69.0,conversation,0
AUD720,TRIP013,2024-02-06 13:41:30,330,65.1,conversation,0
AUD721,TRIP013,2024-02-06 13:42:00,360,76.3,loud,0
AUD722,TRIP013,2024-02-06 13:42:30,390,80.4,loud,0
AUD723,TRIP013,2024-02-06 13:43:00,420,74.9,loud,0
AUD724,TRIP013,2024-02-06 13:43:30,450,74.9,loud,0
AUD725,TRIP013,2024-02-06 13:44:00,480,64.4,normal,0
AUD726,TRIP013,2024-02-06 13:44:30,510,73.0,loud,0
AUD727,TRIP013,2024-02-06 13:45:00,540,68.9,conversation,0
AUD728,TRIP013,2024-02-06 13:45:30,570,68.4,conversation,0
AUD729,TRIP013,2024-02-06 13:46:00,600,63.1,normal,0
AUD730,TRIP013,2024-02-06 13:46:30,630,71.7,conversation,0
AUD731,TRIP013,2024-02-06 13:47:00,660,64.3,normal,0
AUD732,TRIP013,2024-02-06 13:47:30,690,72.0,loud,0
AUD733,TRIP013,2024-02-06 13:48:00,720,56.0,quiet,0
AUD734,TRIP013,2024-02-06 13:48:30,750,57.0,quiet,0
AUD735,TRIP013,2024-02-06 13:49:00,780,56.2,quiet,0
AUD736,TRIP013,2024-02-06 13:49:30,810,51.6,quiet,0
AUD737,TRIP013,2024-02-06 13:50:00,840,52.2,quiet,0
AUD738,TRIP013,2024-02-06 13:50:30,870,61.4,normal,0
AUD739,TRIP013,2024-02-06 13:51:00,900,64.0,normal,0
AUD740,TRIP013,2024-02-06 13:51:30,930,79.3,loud,0
AUD741,TRIP013,2024-02-06 13:52:00,960,71.8,conversation,0
AUD742,TRIP013,2024-02-06 13:52:30,990,65.5,conversation,0
AUD743,TRIP013,2024-02-06 13:53:00,1020,73.6,loud,0
AUD744,TRIP013,2024-02-06 13:53:30,1050,77.0,loud,0
AUD745,TRIP013,2024-02-06 13:54:00,1080,71.7,conversation,0
AUD746,TRIP013,2024-02-06 13:54:30,1110,74.3,loud,0
AUD747,TRIP013,2024-02-06 13:55:00,1140,68.7,conversation,0
AUD748,TRIP013,2024-02-06 13:55:30,1170,62.9,normal,0
AUD749,TRIP013,2024-02-06 13:56:00,1200,62.3,normal,0
AUD750,TRIP013,2024-02-06 13:56:30,1230,65.9,conversation,0
AUD751,TRIP013,2024-02-06 13:57:00,1260,66.3,conversation,0
AUD752,TRIP013,2024-02-06 13:57:30,1290,65.0,conversation,0
AUD753,TRIP013,2024-02-06 13:58:00,1320,74.8,loud,0
AUD754,TRIP013,2024-02-06 13:58:30,1350,75.8,loud,0
AUD755,TRIP013,2024-02-06 13:59:00,1380,70.1,conversation,0
AUD756,TRIP013,2024-02-06 13:59:30,1410,67.5,conversation,0
AUD757,TRIP013,2024-02-06 14:00:00,1440,66.6,conversation,0
AUD758,TRIP013,2024-02-06 14:00:30,1470,65.4,conversation,0
AUD759,TRIP013,2024-02-06 14:01:00,1500,61.1,normal,0
AUD760,TRIP013,2024-02-06 14:01:30,1530,69.7,conversation,0
AUD761,TRIP013,2024-02-06 14:02:00,1560,66.7,conversation,0
AUD762,TRIP013,2024-02-06 14:02:30,1590,67.3,conversation,0
AUD763,TRIP013,2024-02-06 14:03:00,1620,68.1,conversation,0
AUD764,TRIP013,2024-02-06 14:03:30,1650,71.5,conversation,0
AUD765,TRIP013,2024-02-06 14:04:00,1680,60.6,normal,0
AUD766,TRIP013,2024-02-06 14:04:30,1710,68.7,conversation,0
AUD767,TRIP013,2024-02-06 14:05:00,1740,97.4,argument,30
AUD768,TRIP013,2024-02-06 14:05:30,1770,71.0,conversation,0
AUD769,TRIP013,2024-02-06 14:06:00,1800,76.6,loud,0
AUD770,TRIP013,2024-02-06 14:06:30,1830,71.3,conversation,0
AUD771,TRIP013,2024-02-06 14:07:00,1860,74.1,loud,0
AUD772,TRIP013,2024-02-06 14:07:30,1890,66.5,conversation,0
AUD773,TRIP013,2024-02-06 14:08:00,1920,62.7,normal,0
AUD774,TRIP013,2024-02-06 14:08:30,1950,66.8,conversation,0
