sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC249,TRIP002,2024-02-06 07:42:45,2445,-0.1058,0.1632,9.6723,12.5,19.1313,72.8264
ACC250,TRIP002,2024-02-06 07:43:00,2460,0.1076,-0.3238,9.8407,11.1,19.1316,72.8268
ACC251,TRIP003,2024-02-06 07:50:00,0,-0.0515,-0.0384,9.7584,10.0,19.1285,72.843
ACC252,TRIP003,2024-02-06 07:50:15,15,0.1396,0.1847,9.7146,10.0,19.1281,72.8432
ACC253,TRIP003,2024-02-06 07:50:30,30,0.0207,-0.2257,9.7074,11.0,19.128,72.8428
ACC254,TRIP003,2024-02-06 07:50:45,45,-0.2403,0.2271,9.7149,10.1,19.1281,72.8425
ACC255,TRIP003,2024-02-06 07:51:00,60,-0.2996,0.3664,9.6506,10.0,19.1284,72.8425
ACC256,TRIP003,2024-02-06 07:51:15,75,-0.2007,-0.0829,9.6764,10.0,19.1283,72.8428
ACC257,TRIP003,2024-02-06 07:51:30,90,0.1222,-0.3991,9.7192,11.2,19.1281,72.8429
ACC258,TRIP003,2024-02-06 07:51:45,105,-0.0702,0.1846,9.6256,10.7,19.1278,72.8426
ACC259,TRIP003,2024-02-06 07:52:00,120,0.1641,0.2025,9.6333,10.0,19.1281,72.8423
ACC260,TRIP003,2024-02-06 07:52:15,135,-0.2262,-2.0275,9.535,0.0,19.1281,72.8423
ACC261,TRIP003,2024-02-06 07:52:30,150,-0.0565,-2.2596,9.5619,0.0,19.1281,72.8423
ACC262,TRIP003,2024-02-06 07:52:45,165,-0.2491,-3.1381,9.6615,0.0,19.1281,72.8423
ACC263,TRIP003,2024-02-06 07:53:00,180,-0.0913,-3.4696,9.6595,0.0,19.1281,72.8423
ACC264,TRIP003,2024-02-06 07:53:15,195,-0.0232,-1.8278,9.5182,0.0,19.1281,72.8423
ACC265,TRIP003,2024-02-06 07:53:30,210,0.2314,-2.8855,9.6571,0.0,19.1281,72.8423
ACC266,TRIP003,2024-02-06 07:53:45,225,0.2464,-2.8199,9.5977,0.0,19.1281,72.8423
ACC267,TRIP003,2024-02-06 07:54:00,240,-0.3471,-2.4629,9.6825,0.0,19.1281,72.8423
ACC268,TRIP003,2024-02-06 07:54:15,255,-0.2017,3.406,9.6808,4.7,19.1282,72.8424
ACC269,TRIP003,2024-02-06 07:54:30,270,-0.2238,3.0622,9.6172,13.4,19.1284,72.8421
ACC270,TRIP003,2024-02-06 07:54:45,285,-0.0839,2.4992,9.6917,20.9,19.1277,72.842
ACC271,TRIP003,2024-02-06 07:55:00,300,0.0443,2.9456,9.6071,27.1,19.1272,72.8412
ACC272,TRIP003,2024-02-06 07:55:15,315,0.2484,2.9813,9.6548,36.7,19.1282,72.8413
ACC273,TRIP003,2024-02-06 07:55:30,330,0.0429,-0.3045,9.7683,39.2,19.1277,72.8423
ACC274,TRIP003,2024-02-06 07:55:45,345,-0.026,-0.1049,9.6729,40.8,19.1271,72.841
ACC275,TRIP003,2024-02-06 07:56:00,360,-0.079,0.3775,9.8494,42.5,19.1279,72.8402
ACC276,TRIP003,2024-02-06 07:56:15,375,-0.099,0.2071,9.6941,43.3,19.1285,72.8386
ACC277,TRIP003,2024-02-06 07:56:30,390,0.2899,-0.0641,9.8403,44.7,19.1279,72.8376
ACC278,TRIP003,2024-02-06 07:56:45,405,0.0485,0.0043,9.7593,47.1,19.1278,72.8385
ACC279,TRIP003,2024-02-06 07:57:00,420,0.0975,-0.2954,9.6729,46.5,19.1281,72.837
ACC280,TRIP003,2024-02-06 07:57:15,435,-0.2346,-0.3155,9.7124,49.2,19.1268,72.838
ACC281,TRIP003,2024-02-06 07:57:30,450,0.1622,-0.0385,9.7158,48.1,19.1254,72.8375
ACC282,TRIP003,2024-02-06 07:57:45,465,-2.5158,-0.2398,9.7981,45.7,19.1245,72.837
ACC283,TRIP003,2024-02-06 07:58:00,480,-1.6421,-0.3981,9.7588,43.6,19.1242,72.8368
ACC284,TRIP003,2024-02-06 07:58:15,495,-1.5327,-0.4355,9.7805,37.8,19.123,72.837
ACC285,TRIP003,2024-02-06 07:58:30,510,1.6838,0.4423,9.6101,34.0,19.1221,72.838
ACC286,TRIP003,2024-02-06 07:58:45,525,-1.552,0.1192,9.6492,28.4,19.1216,72.8379
ACC287,TRIP003,2024-02-06 07:59:00,540,-0.0702,-0.0646,9.7607,30.7,19.1216,72.8369
ACC288,TRIP003,2024-02-06 07:59:15,555,0.0394,-0.1427,9.6676,30.6,19.1222,72.8365
ACC289,TRIP003,2024-02-06 07:59:30,570,0.1864,-0.1753,9.8022,27.8,19.1224,72.8355
ACC290,TRIP003,2024-02-06 07:59:45,585,0.1584,0.3582,9.7439,28.0,19.123,72.836
ACC291,TRIP003,2024-02-06 08:00:00,600,0.2949,-0.261,9.6591,30.9,19.1227,72.837
ACC292,TRIP003,2024-02-06 08:00:15,615,0.1862,0.3763,9.7355,28.8,19.1237,72.8377
ACC293,TRIP003,2024-02-06 08:00:30,630,0.061,-0.3841,9.7195,26.9,19.1228,72.8368
ACC294,TRIP003,2024-02-06 08:00:45,645,-0.215,-0.3113,9.7316,24.3,19.1222,72.8372
ACC295,TRIP003,2024-02-06 08:01:00,660,0.0973,0.0688,9.6841,23.5,19.1214,72.8376
ACC296,TRIP003,2024-02-06 08:01:15,675,-0.1159,2.877,9.5818,28.8,19.1216,72.8369
ACC297,TRIP003,2024-02-06 08:01:30,690,-0.065,3.4886,9.7913,37.2,19.1229,72.8382
ACC298,TRIP003,2024-02-06 08:01:45,705,0.2894,1.8358,9.7713,42.0,19.1237,72.8374
ACC299,TRIP003,2024-02-06 08:02:00,720,0.232,2.3933,9.6163,46.5,19.1244,72.8379
ACC300,TRIP003,2024-02-06 08:02:15,735,-0.0728,2.592,9.5754,56.3,19.126,72.8379
ACC301,TRIP003,2024-02-06 08:02:30,750,0.1123,1.8253,9.5684,63.2,19.1277,72.8386
ACC302,TRIP003,2024-02-06 08:02:45,765,-0.2441,2.6881,9.7034,70.0,19.1279,72.8407
ACC303,TRIP003,2024-02-06 08:03:00,780,-0.201,3.2795,9.5893,70.0,19.1254,72.843
ACC304,TRIP003,2024-02-06 08:03:15,795,-0.0054,-0.3564,9.601,65.0,19.1249,72.8432
ACC305,TRIP003,2024-02-06 08:03:30,810,-0.0118,-0.3224,9.6517,62.5,19.1264,72.8438
ACC306,TRIP003,2024-02-06 08:03:45,825,-0.0774,-0.0948,9.6466,61.1,19.1271,72.8433
ACC307,TRIP003,2024-02-06 08:04:00,840,0.2022,0.0514,9.6378,58.4,19.1268,72.8423
ACC308,TRIP003,2024-02-06 08:04:15,855,0.2794,0.1497,9.8341,55.8,19.1263,72.8424
ACC309,TRIP003,2024-02-06 08:04:30,870,-0.0631,0.2832,9.6087,56.2,19.1252,72.8416
ACC310,TRIP003,2024-02-06 08:04:45,885,-0.0613,0.3906,9.3301,50.3,19.1264,72.8402
ACC311,TRIP003,2024-02-06 08:05:00,900,-0.1937,0.3286,12.4421,44.3,19.1268,72.8413
ACC312,TRIP003,2024-02-06 08:05:15,915,-0.0643,-0.0684,7.4633,39.2,19.1272,72.8414
ACC313,TRIP003,2024-02-06 08:05:30,930,0.3399,0.0501,7.1564,34.8,19.1279,72.8425
ACC314,TRIP003,2024-02-06 08:05:45,945,0.0869,0.1549,6.7521,32.7,19.1273,72.8416
ACC315,TRIP003,2024-02-06 08:06:00,960,-0.1851,-0.102,8.6961,27.9,19.1264,72.8415
ACC316,TRIP003,2024-02-06 08:06:15,975,-0.1433,0.183,10.4324,24.7,19.1269,72.842
ACC317,TRIP003,2024-02-06 08:06:30,990,-0.0743,-0.0124,9.8573,22.3,19.1268,72.8427
ACC318,TRIP003,2024-02-06 08:06:45,1005,0.3001,-0.2394,6.8746,18.2,19.1269,72.8423
ACC319,TRIP003,2024-02-06 08:07:00,1020,-0.2407,-0.1053,9.5174,16.1,19.1264,72.8421
ACC320,TRIP003,2024-02-06 08:07:15,1035,0.2701,-0.1931,11.9007,12.2,19.1264,72.842
ACC321,TRIP003,2024-02-06 08:07:30,1050,0.2831,0.2239,7.8931,9.8,19.1261,72.8417
ACC322,TRIP003,2024-02-06 08:07:45,1065,-0.2614,0.2407,7.9545,5.1,19.1261,72.8416
ACC323,TRIP003,2024-02-06 08:08:00,1080,0.3164,-2.1265,9.6147,0.0,19.1261,72.8416
ACC324,TRIP003,2024-02-06 08:08:15,1095,0.075,-3.3781,9.6711,0.0,19.1261,72.8416
ACC325,TRIP003,2024-02-06 08:08:30,1110,-0.1399,-3.3909,9.664,0.0,19.1261,72.8416
ACC326,TRIP003,2024-02-06 08:08:45,1125,-0.2881,-3.944,9.6243,0.0,19.1261,72.8416
ACC327,TRIP003,2024-02-06 08:09:00,1140,0.1894,-2.7173,9.7487,0.0,19.1261,72.8416
ACC328,TRIP003,2024-02-06 08:09:15,1155,0.1261,-2.7719,9.5734,0.0,19.1261,72.8416
ACC329,TRIP003,2024-02-06 08:09:30,1170,0.0472,-1.9922,9.7367,0.0,19.1261,72.8416
ACC330,TRIP003,2024-02-06 08:09:45,1185,0.0806,0.0643,9.7552,10.0,19.1258,72.8413
ACC331,TRIP003,2024-02-06 08:10:00,1200,0.1084,0.0239,9.7033,10.0,19.1256,72.841
ACC332,TRIP003,2024-02-06 08:10:15,1215,-0.2515,-0.1339,9.8467,10.0,19.1259,72.8408
ACC333,TRIP003,2024-02-06 08:10:30,1230,-0.1744,0.2188,9.7441,10.0,19.1256,72.8408
ACC334,TRIP003,2024-02-06 08:10:45,1245,0.1384,0.3601,9.823,10.0,19.1252,72.8408
ACC335,TRIP003,2024-02-06 08:11:00,1260,-0.2975,0.1869,9.6566,11.5,19.1252,72.8404
ACC336,TRIP003,2024-02-06 08:11:15,1275,0.0145,-0.0531,9.7717,14.2,19.1252,72.8404
ACC337,TRIP003,2024-02-06 08:11:30,1290,0.2509,-0.0773,9.6571,13.4,19.1249,72.8409
ACC338,TRIP003,2024-02-06 08:11:45,1305,0.0208,-0.3611,9.8487,10.6,19.1252,72.8407
ACC339,TRIP003,2024-02-06 08:12:00,1320,0.1138,-0.0666,9.6951,11.6,19.1253,72.8403
ACC340,TRIP003,2024-02-06 08:12:15,1335,-0.2177,0.2645,9.6262,12.6,19.1251,72.8404
ACC341,TRIP003,2024-02-06 08:12:30,1350,-0.2362,-0.2411,9.6499,13.9,19.1247,72.84
ACC342,TRIP003,2024-02-06 08:12:45,1365,-0.2984,0.1373,9.8267,12.1,19.1251,72.8398
ACC343,TRIP003,2024-02-06 08:13:00,1380,-0.246,0.0094,9.7809,14.1,19.1253,72.8394
ACC344,TRIP003,2024-02-06 08:13:15,1395,0.181,-0.1498,9.7846,12.1,19.1249,72.8392
ACC345,TRIP003,2024-02-06 08:13:30,1410,0.2112,0.1307,9.6426,10.0,19.1251,72.8389
ACC346,TRIP003,2024-02-06 08:13:45,1425,-0.0686,0.2805,9.8,10.0,19.1254,72.8387
ACC347,TRIP003,2024-02-06 08:14:00,1440,0.2655,-0.2725,9.704,10.0,19.1255,72.8384
ACC348,TRIP003,2024-02-06 08:14:15,1455,0.2522,-0.3097,9.7028,12.0,19.1259,72.8381
ACC349,TRIP003,2024-02-06 08:14:30,1470,0.1227,0.1423,9.7919,10.0,19.1257,72.838
ACC350,TRIP003,2024-02-06 08:14:45,1485,-0.0926,0.141,9.6962,10.0,19.1258,72.8378
ACC351,TRIP003,2024-02-06 08:15:00,1500,-0.2673,0.1147,9.6392,12.0,19.1259,72.8382
ACC352,TRIP004,2024-02-06 08:21:00,0,0.0438,-0.3296,9.7246,10.0,19.1017,72.8189
ACC353,TRIP004,2024-02-06 08:21:15,15,0.0825,0.3121,9.7406,12.0,19.102,72.8193
ACC354,TRIP004,2024-02-06 08:21:30,30,0.1952,0.2533,9.8111,12.9,19.102,72.8191
ACC355,TRIP004,2024-02-06 08:21:45,45,0.0802,0.2399,9.7369,13.9,19.1015,72.8189
ACC356,TRIP004,2024-02-06 08:22:00,60,-0.0045,0.2575,9.7856,13.1,19.1011,72.8193
ACC357,TRIP004,2024-02-06 08:22:15,75,-0.2721,0.1066,9.768,11.2,19.101,72.8195
ACC358,TRIP004,2024-02-06 08:22:30,90,0.0536,0.0034,9.841,10.0,19.1013,72.8195
ACC359,TRIP004,2024-02-06 08:22:45,105,0.1891,-0.3172,9.7644,12.5,19.1015,72.8192
ACC360,TRIP004,2024-02-06 08:23:00,120,-0.0488,0.0872,9.7731,13.1,19.1013,72.8196
ACC361,TRIP004,2024-02-06 08:23:15,135,0.1895,0.0429,7.9127,7.7,19.1013,72.8195
ACC362,TRIP004,2024-02-06 08:23:30,150,0.337,-0.2939,11.1176,5.0,19.1014,72.8196
ACC363,TRIP004,2024-02-06 08:23:45,165,0.1394,0.3151,9.9704,5.0,19.1016,72.8197
ACC364,TRIP004,2024-02-06 08:24:00,180,-0.3148,-0.0953,6.8449,5.0,19.1016,72.8195
ACC365,TRIP004,2024-02-06 08:24:15,195,-0.1131,-0.0379,10.5047,5.0,19.1015,72.8195
ACC366,TRIP004,2024-02-06 08:24:30,210,0.1177,-0.0889,9.821,5.0,19.1015,72.8194
ACC367,TRIP004,2024-02-06 08:24:45,225,0.1949,-0.2375,12.1475,5.0,19.1017,72.8192
ACC368,TRIP004,2024-02-06 08:25:00,240,2.6327,0.0466,9.7207,5.0,19.1019,72.8193
ACC369,TRIP004,2024-02-06 08:25:15,255,1.6951,0.084,9.651,5.0,19.1019,72.8193
ACC370,TRIP004,2024-02-06 08:25:30,270,-2.8929,0.0969,9.7547,5.0,19.102,72.8192
ACC371,TRIP004,2024-02-06 08:25:45,285,-2.1239,0.037,9.6184,5.0,19.1022,72.8192
ACC372,TRIP004,2024-02-06 08:26:00,300,1.9404,0.4503,9.7237,5.0,19.1021,72.8191
ACC373,TRIP004,2024-02-06 08:26:15,315,-2.5238,-0.1791,9.7832,5.0,19.1023,72.819
ACC374,TRIP004,2024-02-06 08:26:30,330,1.5371,0.0169,9.7541,5.0,19.1023,72.819
ACC375,TRIP004,2024-02-06 08:26:45,345,-2.4404,-0.2892,9.7259,5.0,19.1025,72.8191
ACC376,TRIP004,2024-02-06 08:27:00,360,-2.3066,0.2027,9.7952,5.0,19.1026,72.8192
ACC377,TRIP004,2024-02-06 08:27:15,375,-2.3624,-0.2724,9.6517,5.0,19.1024,72.8193
ACC378,TRIP004,2024-02-06 08:27:30,390,0.0209,0.1131,9.7546,10.0,19.102,72.8194
ACC379,TRIP004,2024-02-06 08:27:45,405,-0.0374,-0.0839,9.7652,10.0,19.1017,72.8196
ACC380,TRIP004,2024-02-06 08:28:00,420,-0.0654,0.238,9.7364,10.0,19.1017,72.8193
ACC381,TRIP004,2024-02-06 08:28:15,435,-0.2261,-0.396,9.7492,12.7,19.1018,72.8194
ACC382,TRIP004,2024-02-06 08:28:30,450,0.149,0.3228,9.686,12.9,19.1022,72.8192
ACC383,TRIP004,2024-02-06 08:28:45,465,0.2108,0.3459,9.8486,11.0,19.1024,72.8195
ACC384,TRIP004,2024-02-06 08:29:00,480,-0.2596,-0.3214,9.7814,10.8,19.1024,72.8193
ACC385,TRIP004,2024-02-06 08:29:15,495,-0.1166,0.0673,9.7414,10.0,19.1024,72.8194
ACC386,TRIP004,2024-02-06 08:29:30,510,-0.2971,-0.2031,9.6554,10.0,19.1023,72.8193
ACC387,TRIP004,2024-02-06 08:29:45,525,-0.2508,-0.1755,9.8066,10.0,19.102,72.8194
ACC388,TRIP004,2024-02-06 08:30:00,540,0.076,0.1819,9.823,12.3,19.1017,72.8196
ACC389,TRIP004,2024-02-06 08:30:15,555,0.0923,-0.2811,9.6981,10.9,19.102,72.8196
ACC390,TRIP004,2024-02-06 08:30:30,570,-0.2197,0.0009,9.6226,13.2,19.1021,72.82
ACC391,TRIP004,2024-02-06 08:30:45,585,0.0395,0.2978,9.6365,11.0,19.1018,72.8201
ACC392,TRIP004,2024-02-06 08:31:00,600,0.1569,-0.2146,9.6661,12.4,19.1022,72.8197
ACC393,TRIP004,2024-02-06 08:31:15,615,0.2811,0.1069,9.6684,10.0,19.1023,72.8194
ACC394,TRIP004,2024-02-06 08:31:30,630,0.2389,1.6557,9.6129,16.3,19.1022,72.8195
ACC395,TRIP004,2024-02-06 08:31:45,645,-0.162,2.5291,9.6202,20.3,19.1028,72.8194
ACC396,TRIP004,2024-02-06 08:32:00,660,0.1902,2.8222,9.6537,25.2,19.1022,72.8196
ACC397,TRIP004,2024-02-06 08:32:15,675,-0.2192,2.5253,9.7727,30.7,19.1013,72.8198
ACC398,TRIP004,2024-02-06 08:32:30,690,0.01,2.3109,9.7923,35.6,19.1004,72.8209
ACC399,TRIP004,2024-02-06 08:32:45,705,0.1768,0.2564,9.6455,33.6,19.1012,72.8212
ACC400,TRIP004,2024-02-06 08:33:00,720,-0.0944,-0.0372,9.7476,34.6,19.1006,72.8218
ACC401,TRIP004,2024-02-06 08:33:15,735,0.0688,-0.3688,9.796,32.5,19.0996,72.8217
ACC402,TRIP004,2024-02-06 08:33:30,750,-0.2218,0.0828,9.8069,32.5,19.0987,72.8217
ACC403,TRIP004,2024-02-06 08:33:45,765,-0.0713,0.0712,9.7853,30.9,19.0994,72.8224
ACC404,TRIP004,2024-02-06 08:34:00,780,-0.2197,-0.0183,9.6581,32.5,19.0999,72.8214
ACC405,TRIP004,2024-02-06 08:34:15,795,0.0927,0.1502,9.679,33.0,19.099,72.8202
ACC406,TRIP004,2024-02-06 08:34:30,810,-0.1478,0.284,9.7059,32.2,19.0982,72.8206
ACC407,TRIP004,2024-02-06 08:34:45,825,-0.116,-0.1245,9.7764,31.4,19.0983,72.82
ACC408,TRIP004,2024-02-06 08:35:00,840,0.1487,-0.0427,9.7748,32.8,19.0992,72.8204
ACC409,TRIP004,2024-02-06 08:35:15,855,0.0601,-0.3295,9.6658,34.6,19.1,72.8203
ACC410,TRIP004,2024-02-06 08:35:30,870,0.2584,-0.0795,9.764,33.8,19.1003,72.8209
ACC411,TRIP004,2024-02-06 08:35:45,885,0.1704,0.0084,9.7746,36.4,19.1003,72.8201
ACC412,TRIP004,2024-02-06 08:36:00,900,-0.3305,-3.3929,9.5999,27.8,19.1006,72.8211
ACC413,TRIP004,2024-02-06 08:36:15,915,-0.122,-2.2059,9.5566,15.5,19.1007,72.8212
ACC414,TRIP004,2024-02-06 08:36:30,930,-0.3963,-3.6149,9.6266,0.9,19.1007,72.8212
ACC415,TRIP004,2024-02-06 08:36:45,945,-2.6362,0.4612,9.6918,5.0,19.1009,72.8212
ACC416,TRIP004,2024-02-06 08:37:00,960,-1.8867,-0.1173,9.7577,5.0,19.1009,72.821
ACC417,TRIP004,2024-02-06 08:37:15,975,1.614,0.4314,9.6953,5.0,19.1008,72.821
ACC418,TRIP004,2024-02-06 08:37:30,990,-2.2485,-0.3003,9.7471,5.0,19.1009,72.8209
ACC419,TRIP004,2024-02-06 08:37:45,1005,-2.6464,0.0415,9.6085,5.0,19.101,72.821
ACC420,TRIP004,2024-02-06 08:38:00,1020,2.2362,0.4844,9.7832,5.0,19.101,72.821
ACC421,TRIP004,2024-02-06 08:38:15,1035,-2.1858,-0.3796,9.7036,5.0,19.101,72.8211
ACC422,TRIP004,2024-02-06 08:38:30,1050,-0.1047,0.0902,9.6649,10.0,19.1008,72.8212
ACC423,TRIP004,2024-02-06 08:38:45,1065,-0.1322,-0.2561,9.6328,11.2,19.1007,72.8215
ACC424,TRIP004,2024-02-06 08:39:00,1080,-0.138,-0.2114,9.7081,11.7,19.1005,72.8211
ACC425,TRIP004,2024-02-06 08:39:15,1095,0.0068,-0.0102,9.8191,4.8,19.1004,72.8211
ACC426,TRIP004,2024-02-06 08:39:30,1110,0.013,-0.005,9.7835,1.5,19.1004,72.8211
ACC427,TRIP004,2024-02-06 08:39:45,1125,0.0149,-0.0325,9.828,0.0,19.1004,72.8211
ACC428,TRIP004,2024-02-06 08:40:00,1140,0.0237,0.039,9.7881,0.0,19.1004,72.8211
ACC429,TRIP004,2024-02-06 08:40:15,1155,-0.0338,-0.0272,9.7817,0.0,19.1004,72.8211
ACC430,TRIP004,2024-02-06 08:40:30,1170,-0.0229,-0.0055,9.8363,0.0,19.1004,72.8211
ACC431,TRIP004,2024-02-06 08:40:45,1185,-0.042,-0.0333,9.7603,0.0,19.1004,72.8211
ACC432,TRIP004,2024-02-06 08:41:00,1200,-0.0474,-0.0103,9.8265,0.0,19.1004,72.8211
ACC433,TRIP004,2024-02-06 08:41:15,1215,0.0981,0.2883,9.6813,10.0,19.1007,72.8207
ACC434,TRIP004,2024-02-06 08:41:30,1230,-0.1366,-0.0441,9.8424,10.0,19.1011,72.8207
ACC435,TRIP004,2024-02-06 08:41:45,1245,0.0238,0.2438,9.7105,10.8,19.1009,72.8206
ACC436,TRIP004,2024-02-06 08:42:00,1260,-0.2999,0.2523,9.812,10.0,19.1007,72.8205
ACC437,TRIP004,2024-02-06 08:42:15,1275,-0.0758,-0.0706,9.7401,10.0,19.1005,72.8201
ACC438,TRIP004,2024-02-06 08:42:30,1290,-0.0279,-0.0421,9.8125,3.4,19.1005,72.8202
ACC439,TRIP004,2024-02-06 08:42:45,1305,-0.0363,-0.039,9.7955,0.0,19.1005,72.8202
ACC440,TRIP004,2024-02-06 08:43:00,1320,-0.0179,-0.0348,9.847,0.0,19.1005,72.8202
ACC441,TRIP005,2024-02-06 08:47:00,0,-0.017,0.0344,9.8452,0.0,19.1006,72.8187
ACC442,TRIP005,2024-02-06 08:47:15,15,-0.0251,0.0271,9.7943,0.0,19.1006,72.8187
ACC443,TRIP005,2024-02-06 08:47:30,30,0.0271,0.0021,9.8482,0.0,19.1006,72.8187
ACC444,TRIP005,2024-02-06 08:47:45,45,-0.0301,0.0388,9.8364,0.0,19.1006,72.8187
ACC445,TRIP005,2024-02-06 08:48:00,60,-0.0175,-0.0333,9.7776,0.0,19.1006,72.8187
ACC446,TRIP005,2024-02-06 08:48:15,75,-0.0409,0.0119,9.8431,0.0,19.1006,72.8187
ACC447,TRIP005,2024-02-06 08:48:30,90,0.0145,0.0201,9.8291,0.0,19.1006,72.8187
ACC448,TRIP005,2024-02-06 08:48:45,105,-0.0365,0.0399,9.7985,0.0,19.1006,72.8187
ACC449,TRIP005,2024-02-06 08:49:00,120,-0.031,-0.0313,9.7848,0.0,19.1006,72.8187
ACC450,TRIP005,2024-02-06 08:49:15,135,-0.0499,0.0138,9.7879,0.0,19.1006,72.8187
ACC451,TRIP005,2024-02-06 08:49:30,150,-0.1076,-0.3493,9.8418,10.0,19.1005,72.8188
ACC452,TRIP005,2024-02-06 08:49:45,165,-0.2737,0.3502,9.6447,10.0,19.1002,72.8189
ACC453,TRIP005,2024-02-06 08:50:00,180,-0.2809,0.1134,9.6971,10.0,19.0999,72.8187
ACC454,TRIP005,2024-02-06 08:50:15,195,0.1461,3.2809,9.7555,16.8,19.1001,72.8185
ACC455,TRIP005,2024-02-06 08:50:30,210,0.0174,2.9686,9.7586,25.6,19.0993,72.8187
ACC456,TRIP005,2024-02-06 08:50:45,225,0.0351,2.6163,9.7365,33.5,19.0995,72.8198
ACC457,TRIP005,2024-02-06 08:51:00,240,0.1215,2.3541,9.576,42.1,19.0997,72.8204
ACC458,TRIP005,2024-02-06 08:51:15,255,0.2609,-0.1412,8.0647,36.7,19.0995,72.8208
ACC459,TRIP005,2024-02-06 08:51:30,270,0.1957,-0.112,9.4406,32.5,19.0992,72.8209
ACC460,TRIP005,2024-02-06 08:51:45,285,-0.1481,0.2172,12.6318,30.5,19.1003,72.8202
ACC461,TRIP005,2024-02-06 08:52:00,300,0.0565,0.0573,7.1129,25.2,19.1011,72.8202
ACC462,TRIP005,2024-02-06 08:52:15,315,-0.3382,-0.1402,9.6365,20.9,19.1012,72.8198
ACC463,TRIP005,2024-02-06 08:52:30,330,0.2556,-0.3237,10.6747,16.9,19.1017,72.8201
ACC464,TRIP005,2024-02-06 08:52:45,345,0.2163,0.1981,12.0216,13.2,19.1021,72.8197
ACC465,TRIP005,2024-02-06 08:53:00,360,-0.3567,0.0195,8.5756,7.5,19.1022,72.8198
ACC466,TRIP005,2024-02-06 08:53:15,375,-0.2207,1.6651,9.6929,12.8,19.102,72.8197
ACC467,TRIP005,2024-02-06 08:53:30,390,0.0011,3.0477,9.5826,17.1,19.1019,72.8192
ACC468,TRIP005,2024-02-06 08:53:45,405,-0.106,3.3483,9.5724,22.6,19.1012,72.8197
ACC469,TRIP005,2024-02-06 08:54:00,420,-0.1076,2.6878,9.5561,30.6,19.101,72.8194
ACC470,TRIP005,2024-02-06 08:54:15,435,-1.6686,-0.4455,9.7898,25.9,19.1003,72.8198
ACC471,TRIP005,2024-02-06 08:54:30,450,-2.0149,0.3043,9.661,20.2,19.1009,72.8203
ACC472,TRIP005,2024-02-06 08:54:45,465,-2.0649,0.406,9.7054,15.7,19.1015,72.8205
ACC473,TRIP005,2024-02-06 08:55:00,480,1.5796,0.1548,9.6017,12.7,19.1011,72.8202
ACC474,TRIP005,2024-02-06 08:55:15,495,-2.8558,-0.0153,9.7194,8.1,19.1009,72.8201
ACC475,TRIP005,2024-02-06 08:55:30,510,-1.5596,0.4223,9.661,5.7,19.1008,72.8203
ACC476,TRIP005,2024-02-06 08:55:45,525,0.039,0.0315,9.7529,0.0,19.1008,72.8203
ACC477,TRIP005,2024-02-06 08:56:00,540,0.0397,0.0157,9.7588,0.0,19.1008,72.8203
ACC478,TRIP005,2024-02-06 08:56:15,555,0.0042,-0.0293,9.7639,0.0,19.1008,72.8203
ACC479,TRIP005,2024-02-06 08:56:30,570,-0.0191,0.0205,9.8024,0.0,19.1008,72.8203
ACC480,TRIP005,2024-02-06 08:56:45,585,-0.0182,0.038,9.8227,0.0,19.1008,72.8203
ACC481,TRIP005,2024-02-06 08:57:00,600,-0.0089,-0.0057,9.8434,0.0,19.1008,72.8203
ACC482,TRIP005,2024-02-06 08:57:15,615,-0.0269,-0.0268,9.8187,0.0,19.1008,72.8203
ACC483,TRIP005,2024-02-06 08:57:30,630,0.0897,-0.2528,9.6969,10.0,19.1011,72.8203
ACC484,TRIP005,2024-02-06 08:57:45,645,-0.1773,-0.2583,9.8387,10.0,19.1012,72.8201
ACC485,TRIP005,2024-02-06 08:58:00,660,0.2201,0.3101,9.7069,10.0,19.1013,72.8202
ACC486,TRIP005,2024-02-06 08:58:15,675,-0.2769,-0.3125,9.7142,10.2,19.1014,72.8204
ACC487,TRIP005,2024-02-06 08:58:30,690,0.0227,0.3871,9.6098,12.5,19.1018,72.8202
ACC488,TRIP005,2024-02-06 08:58:45,705,0.2514,0.152,9.8259,11.2,19.1015,72.82
ACC489,TRIP005,2024-02-06 08:59:00,720,0.0004,-0.2562,9.7464,11.0,19.1016,72.8197
ACC490,TRIP005,2024-02-06 08:59:15,735,-0.1056,0.1189,9.7779,13.4,19.102,72.8193
ACC491,TRIP005,2024-02-06 08:59:30,750,0.1237,0.1073,9.6213,11.4,19.1022,72.819
ACC492,TRIP005,2024-02-06 08:59:45,765,0.2176,-0.2703,9.6362,10.0,19.1021,72.8193
ACC493,TRIP005,2024-02-06 09:00:00,780,-0.0322,2.7529,9.5794,16.5,19.1019,72.8196
ACC494,TRIP005,2024-02-06 09:00:15,795,0.0533,2.4514,9.6525,20.5,19.1025,72.8192
ACC495,TRIP005,2024-02-06 09:00:30,810,0.0284,2.7395,9.6894,25.0,19.1027,72.8187
ACC496,TRIP005,2024-02-06 09:00:45,825,-1.742,-0.2156,9.7322,21.7,19.102,72.8181
ACC497,TRIP005,2024-02-06 09:01:00,840,2.624,-0.1398,9.6072,16.9,19.1021,72.8182
ACC498,TRIP005,2024-02-06 09:01:15,855,2.2906,0.0246,9.7392,13.0,19.1017,72.8186
