accel_id,driver_id,trip_id,timestamp,accel_x,accel_y,accel_z,driving_state
ACC000267,DRV001,DRV001_T02,2024-02-06 07:48:15,-0.1948,0.2215,0.0802,cruising
ACC000268,DRV001,DRV001_T02,2024-02-06 07:48:30,-0.2862,0.3963,0.0319,cruising
ACC000269,DRV001,DRV001_T02,2024-02-06 07:48:45,-0.1478,0.3167,0.0908,cruising
ACC000270,DRV001,DRV001_T02,2024-02-06 07:49:00,-0.2386,-0.378,-0.1236,cruising
ACC000271,DRV001,DRV001_T02,2024-02-06 07:49:15,0.2534,-1.8866,0.2689,braking
ACC000272,DRV001,DRV001_T02,2024-02-06 07:49:30,0.3143,-2.564,0.0926,braking
ACC000273,DRV001,DRV001_T02,2024-02-06 07:49:45,-0.35,-3.2827,0.1336,braking
ACC000274,DRV001,DRV001_T02,2024-02-06 07:50:00,0.2104,-2.9454,0.1654,braking
ACC000275,DRV001,DRV001_T02,2024-02-06 07:50:15,-0.0038,-3.5241,-0.0477,braking
ACC000276,DRV001,DRV001_T02,2024-02-06 07:50:30,0.1753,-3.0282,-0.2388,braking
ACC000277,DRV001,DRV001_T02,2024-02-06 07:50:45,0.1902,-2.4829,0.2892,braking
ACC000278,DRV001,DRV001_T02,2024-02-06 07:51:00,0.138,-3.0305,0.199,braking
ACC000279,DRV001,DRV001_T02,2024-02-06 07:51:15,0.033,0.0254,-0.0437,idle
ACC000280,DRV001,DRV001_T02,2024-02-06 07:51:30,-0.0224,0.0201,0.0614,idle
ACC000281,DRV001,DRV001_T02,2024-02-06 07:51:45,0.0372,-0.0496,0.0759,idle
ACC000282,DRV001,DRV001_T02,2024-02-06 07:52:00,0.0465,-0.0086,0.0385,idle
ACC000283,DRV001,DRV001_T02,2024-02-06 07:52:15,0.0247,-0.0029,0.0371,idle
ACC000284,DRV001,DRV001_T02,2024-02-06 07:52:30,0.0499,-0.0291,0.0063,idle
ACC000285,DRV001,DRV001_T02,2024-02-06 07:52:45,0.0991,0.1359,-0.0574,cruising
ACC000286,DRV001,DRV001_T02,2024-02-06 07:53:00,0.2144,-0.1833,0.0892,cruising
ACC000287,DRV001,DRV001_T02,2024-02-06 07:53:15,0.0071,0.0077,0.0287,idle
ACC000288,DRV001,DRV001_T02,2024-02-06 07:53:30,-0.0414,-0.0184,-0.0384,idle
ACC000289,DRV001,DRV001_T02,2024-02-06 07:53:45,0.0192,0.0034,0.0395,idle
ACC000290,DRV001,DRV001_T02,2024-02-06 07:54:00,-0.0076,-0.0216,0.0134,idle
ACC000291,DRV001,DRV001_T03,2024-02-06 08:02:00,0.0486,-0.0466,-0.0083,idle
ACC000292,DRV001,DRV001_T03,2024-02-06 08:02:15,0.0354,-0.0422,0.0591,idle
ACC000293,DRV001,DRV001_T03,2024-02-06 08:02:30,-0.0455,-0.032,0.0151,idle
ACC000294,DRV001,DRV001_T03,2024-02-06 08:02:45,0.0243,0.0458,-0.0322,idle
ACC000295,DRV001,DRV001_T03,2024-02-06 08:03:00,-0.0059,-0.0389,0.0196,idle
ACC000296,DRV001,DRV001_T03,2024-02-06 08:03:15,0.036,-0.0034,-0.0737,idle
ACC000297,DRV001,DRV001_T03,2024-02-06 08:03:30,-0.0115,-0.0176,-0.0332,idle
ACC000298,DRV001,DRV001_T03,2024-02-06 08:03:45,-0.1017,0.2218,-0.0724,cruising
ACC000299,DRV001,DRV001_T03,2024-02-06 08:04:00,0.0893,0.2666,0.0974,cruising
ACC000300,DRV001,DRV001_T03,2024-02-06 08:04:15,-0.1876,-0.034,-0.0555,cruising
ACC000301,DRV001,DRV001_T03,2024-02-06 08:04:30,-0.2089,0.2957,-0.0124,cruising
ACC000302,DRV001,DRV001_T03,2024-02-06 08:04:45,0.035,0.3387,0.042,cruising
ACC000303,DRV001,DRV001_T03,2024-02-06 08:05:00,-0.0765,-0.2003,-0.0723,cruising
ACC000304,DRV001,DRV001_T03,2024-02-06 08:05:15,2.5224,-0.1944,0.1761,sharp_turn
ACC000305,DRV001,DRV001_T03,2024-02-06 08:05:30,1.8623,0.4711,-0.022,sharp_turn
ACC000306,DRV001,DRV001_T03,2024-02-06 08:05:45,-2.7955,-0.4539,-0.0758,sharp_turn
ACC000307,DRV001,DRV001_T03,2024-02-06 08:06:00,-2.2199,0.3086,0.0843,sharp_turn
ACC000308,DRV001,DRV001_T03,2024-02-06 08:06:15,2.4662,0.2152,-0.0725,sharp_turn
ACC000309,DRV001,DRV001_T03,2024-02-06 08:06:30,0.0359,0.1389,0.2674,bumpy
ACC000310,DRV001,DRV001_T03,2024-02-06 08:06:45,0.1512,-0.0818,3.4751,bumpy
ACC000311,DRV001,DRV001_T03,2024-02-06 08:07:00,-0.2873,-0.269,-1.534,bumpy
ACC000312,DRV001,DRV001_T03,2024-02-06 08:07:15,-0.1369,-0.3733,0.2327,bumpy
ACC000313,DRV001,DRV001_T03,2024-02-06 08:07:30,-0.1832,-0.3397,0.0822,cruising
ACC000314,DRV001,DRV001_T03,2024-02-06 08:07:45,0.074,-0.3408,0.0225,cruising
ACC000315,DRV001,DRV001_T03,2024-02-06 08:08:00,0.1335,-0.1963,-0.0166,cruising
ACC000316,DRV001,DRV001_T03,2024-02-06 08:08:15,0.1557,-3.0067,-0.25,braking
ACC000317,DRV001,DRV001_T03,2024-02-06 08:08:30,-0.2018,-3.5851,0.2505,braking
ACC000318,DRV001,DRV001_T03,2024-02-06 08:08:45,0.0248,-1.8098,0.2946,braking
ACC000319,DRV001,DRV001_T03,2024-02-06 08:09:00,0.1726,-2.4777,0.2997,braking
ACC000320,DRV001,DRV001_T03,2024-02-06 08:09:15,0.227,-2.4051,-0.2442,braking
ACC000321,DRV001,DRV001_T03,2024-02-06 08:09:30,0.1086,-3.5383,-0.1599,braking
ACC000322,DRV001,DRV001_T03,2024-02-06 08:09:45,-0.3449,-1.9266,-0.0865,braking
ACC000323,DRV001,DRV001_T03,2024-02-06 08:10:00,0.2391,-0.1191,-0.061,cruising
ACC000324,DRV001,DRV001_T03,2024-02-06 08:10:15,-0.1482,0.0744,0.0389,cruising
ACC000325,DRV001,DRV001_T03,2024-02-06 08:10:30,-0.1371,-0.2617,0.0588,cruising
ACC000326,DRV001,DRV001_T03,2024-02-06 08:10:45,0.2262,0.3707,-0.0449,cruising
ACC000327,DRV001,DRV001_T03,2024-02-06 08:11:00,0.2694,-0.3938,0.1046,cruising
ACC000328,DRV001,DRV001_T03,2024-02-06 08:11:15,0.0409,-0.0778,-0.123,cruising
ACC000329,DRV001,DRV001_T03,2024-02-06 08:11:30,-0.324,-0.3005,-0.4568,bumpy
ACC000330,DRV001,DRV001_T03,2024-02-06 08:11:45,-0.2217,0.3383,2.6154,bumpy
ACC000331,DRV001,DRV001_T03,2024-02-06 08:12:00,-0.1413,-0.2822,3.2645,bumpy
ACC000332,DRV001,DRV001_T03,2024-02-06 08:12:15,-0.1304,0.3953,0.9686,bumpy
ACC000333,DRV001,DRV001_T03,2024-02-06 08:12:30,-0.3104,0.2793,-1.7516,bumpy
ACC000334,DRV001,DRV001_T03,2024-02-06 08:12:45,0.1718,2.7934,0.1568,accelerating
ACC000335,DRV001,DRV001_T03,2024-02-06 08:13:00,0.1998,2.1252,-0.1269,accelerating
ACC000336,DRV001,DRV001_T03,2024-02-06 08:13:15,0.026,2.4527,-0.0168,accelerating
ACC000337,DRV001,DRV001_T03,2024-02-06 08:13:30,-0.112,2.2519,0.1866,accelerating
ACC000338,DRV001,DRV001_T03,2024-02-06 08:13:45,0.1753,3.3055,-0.1769,accelerating
ACC000339,DRV001,DRV001_T03,2024-02-06 08:14:00,0.1296,3.0115,-0.0929,accelerating
ACC000340,DRV001,DRV001_T03,2024-02-06 08:14:15,-0.0054,2.037,0.0277,accelerating
ACC000341,DRV001,DRV001_T03,2024-02-06 08:14:30,0.1986,0.0846,0.0366,cruising
ACC000342,DRV001,DRV001_T03,2024-02-06 08:14:45,0.2747,-0.1652,0.0973,cruising
ACC000343,DRV001,DRV001_T03,2024-02-06 08:15:00,-0.0209,0.2076,0.1271,cruising
ACC000344,DRV001,DRV001_T03,2024-02-06 08:15:15,-0.2737,-0.2025,-0.0554,cruising
ACC000345,DRV001,DRV001_T03,2024-02-06 08:15:30,0.2058,-0.2024,-0.0562,cruising
ACC000346,DRV001,DRV001_T03,2024-02-06 08:15:45,-0.091,-0.3536,0.1415,cruising
ACC000347,DRV001,DRV001_T03,2024-02-06 08:16:00,-0.0998,-1.9653,-0.0,braking
ACC000348,DRV001,DRV001_T03,2024-02-06 08:16:15,-0.3598,-3.776,-0.188,braking
ACC000349,DRV001,DRV001_T03,2024-02-06 08:16:30,0.1345,-3.6197,-0.1956,braking
ACC000350,DRV001,DRV001_T03,2024-02-06 08:16:45,-0.1996,0.3712,-0.0876,cruising
ACC000351,DRV001,DRV001_T03,2024-02-06 08:17:00,-0.0873,0.1196,-0.0216,cruising
ACC000352,DRV001,DRV001_T03,2024-02-06 08:17:15,-0.0376,0.3223,0.0718,cruising
ACC000353,DRV001,DRV001_T03,2024-02-06 08:17:30,-0.1048,-0.2649,-0.0976,cruising
ACC000354,DRV001,DRV001_T03,2024-02-06 08:17:45,-0.2848,-0.2074,-0.1077,cruising
ACC000355,DRV001,DRV001_T03,2024-02-06 08:18:00,-0.019,-0.2689,-0.0944,cruising
ACC000356,DRV001,DRV001_T03,2024-02-06 08:18:15,-0.1575,0.3674,0.0356,cruising
ACC000357,DRV001,DRV001_T03,2024-02-06 08:18:30,0.2299,-0.1907,0.0638,cruising
ACC000358,DRV001,DRV001_T03,2024-02-06 08:18:45,0.0694,0.0211,-0.1389,cruising
ACC000359,DRV001,DRV001_T03,2024-02-06 08:19:00,0.0188,-0.3216,-0.0438,cruising
ACC000360,DRV001,DRV001_T03,2024-02-06 08:19:15,-0.051,0.3887,-0.0621,cruising
ACC000361,DRV001,DRV001_T03,2024-02-06 08:19:30,-0.1241,-0.2282,-0.0537,cruising
ACC000362,DRV001,DRV001_T03,2024-02-06 08:19:45,-0.0391,0.3855,0.1175,cruising
ACC000363,DRV001,DRV001_T03,2024-02-06 08:20:00,0.1273,0.2059,-0.0652,cruising
ACC000364,DRV001,DRV001_T03,2024-02-06 08:20:15,-0.0907,0.2607,-0.1026,cruising
ACC000365,DRV001,DRV001_T03,2024-02-06 08:20:30,-0.1576,-0.3401,0.0484,cruising
ACC000366,DRV001,DRV001_T03,2024-02-06 08:20:45,0.2522,0.0172,0.0012,cruising
ACC000367,DRV001,DRV001_T03,2024-02-06 08:21:00,-0.139,0.0784,0.0932,cruising
ACC000368,DRV001,DRV001_T03,2024-02-06 08:21:15,-0.1679,0.1208,-0.0645,cruising
ACC000369,DRV001,DRV001_T03,2024-02-06 08:21:30,-0.1504,-0.3121,-0.1266,cruising
ACC000370,DRV001,DRV001_T03,2024-02-06 08:21:45,-0.0585,0.1357,0.0521,cruising
ACC000371,DRV001,DRV001_T03,2024-02-06 08:22:00,-0.111,0.0958,0.0503,cruising
ACC000372,DRV001,DRV001_T04,2024-02-06 08:31:00,0.0138,-0.0465,-0.0632,idle
ACC000373,DRV001,DRV001_T04,2024-02-06 08:31:15,-0.0393,-0.0293,-0.0433,idle
ACC000374,DRV001,DRV001_T04,2024-02-06 08:31:30,0.01,0.0397,-0.0451,idle
ACC000375,DRV001,DRV001_T04,2024-02-06 08:31:45,0.0087,0.0182,0.0752,idle
ACC000376,DRV001,DRV001_T04,2024-02-06 08:32:00,0.0426,0.0139,0.009,idle
ACC000377,DRV001,DRV001_T04,2024-02-06 08:32:15,0.0272,0.049,0.0341,idle
ACC000378,DRV001,DRV001_T04,2024-02-06 08:32:30,0.0276,0.023,0.0166,idle
ACC000379,DRV001,DRV001_T04,2024-02-06 08:32:45,-0.0069,0.0475,0.0409,idle
ACC000380,DRV001,DRV001_T04,2024-02-06 08:33:00,-0.0096,-0.0474,-0.0148,idle
ACC000381,DRV001,DRV001_T04,2024-02-06 08:33:15,0.0463,-0.0228,0.0044,idle
ACC000382,DRV001,DRV001_T04,2024-02-06 08:33:30,0.1393,-0.146,0.0934,cruising
ACC000383,DRV001,DRV001_T04,2024-02-06 08:33:45,0.1179,-0.1783,0.0719,cruising
ACC000384,DRV001,DRV001_T04,2024-02-06 08:34:00,0.2615,0.2325,0.0172,cruising
ACC000385,DRV001,DRV001_T04,2024-02-06 08:34:15,-0.0983,-0.0344,0.0298,cruising
ACC000386,DRV001,DRV001_T04,2024-02-06 08:34:30,0.035,0.3864,-0.1277,cruising
ACC000387,DRV001,DRV001_T04,2024-02-06 08:34:45,0.1004,-2.9215,0.241,braking
ACC000388,DRV001,DRV001_T04,2024-02-06 08:35:00,0.1925,-2.1492,-0.2233,braking
ACC000389,DRV001,DRV001_T04,2024-02-06 08:35:15,0.1836,-2.2721,0.0471,braking
ACC000390,DRV001,DRV001_T04,2024-02-06 08:35:30,-0.2117,-2.4882,-0.2403,braking
ACC000391,DRV001,DRV001_T04,2024-02-06 08:35:45,-0.107,-2.7942,-0.1801,braking
ACC000392,DRV001,DRV001_T04,2024-02-06 08:36:00,-0.0444,0.1402,0.1369,cruising
ACC000393,DRV001,DRV001_T04,2024-02-06 08:36:15,0.269,-0.1719,-0.1162,cruising
ACC000394,DRV001,DRV001_T04,2024-02-06 08:36:30,-0.1931,0.2036,-0.0603,cruising
ACC000395,DRV001,DRV001_T04,2024-02-06 08:36:45,-0.0215,0.2729,0.034,cruising
ACC000396,DRV001,DRV001_T04,2024-02-06 08:37:00,0.2348,0.1962,-0.1296,cruising
ACC000397,DRV001,DRV001_T04,2024-02-06 08:37:15,-0.1992,0.1552,-0.0463,cruising
ACC000398,DRV001,DRV001_T04,2024-02-06 08:37:30,-0.2186,-0.1197,0.0277,cruising
ACC000399,DRV001,DRV001_T04,2024-02-06 08:37:45,-0.2878,0.1842,-0.04,cruising
ACC000400,DRV001,DRV001_T04,2024-02-06 08:38:00,1.9421,0.0288,0.1519,sharp_turn
ACC000401,DRV001,DRV001_T04,2024-02-06 08:38:15,1.981,0.4112,0.0613,sharp_turn
ACC000402,DRV001,DRV001_T04,2024-02-06 08:38:30,2.3837,0.3213,0.0069,sharp_turn
ACC000403,DRV001,DRV001_T04,2024-02-06 08:38:45,-2.722,0.4181,0.0331,sharp_turn
ACC000404,DRV001,DRV001_T04,2024-02-06 08:39:00,2.7291,0.1951,0.1327,sharp_turn
ACC000405,DRV001,DRV001_T04,2024-02-06 08:39:15,-2.0599,0.134,0.0723,sharp_turn
ACC000406,DRV001,DRV001_T04,2024-02-06 08:39:30,-2.1024,0.0347,-0.1985,sharp_turn
ACC000407,DRV001,DRV001_T04,2024-02-06 08:39:45,2.2966,0.206,-0.023,sharp_turn
ACC000408,DRV001,DRV001_T04,2024-02-06 08:40:00,-0.3559,-2.6167,0.1801,braking
ACC000409,DRV001,DRV001_T04,2024-02-06 08:40:15,-0.1935,-2.2184,-0.0061,braking
ACC000410,DRV001,DRV001_T04,2024-02-06 08:40:30,-0.0866,-2.424,-0.1252,braking
ACC000411,DRV001,DRV001_T04,2024-02-06 08:40:45,-0.3514,-1.8511,0.1749,braking
ACC000412,DRV001,DRV001_T04,2024-02-06 08:41:00,0.1314,-1.9215,-0.1138,braking
ACC000413,DRV001,DRV001_T04,2024-02-06 08:41:15,0.0005,0.0084,0.0602,idle
ACC000414,DRV001,DRV001_T04,2024-02-06 08:41:30,0.0186,0.0428,-0.0714,idle
ACC000415,DRV001,DRV001_T04,2024-02-06 08:41:45,0.037,-0.0021,0.0049,idle
ACC000416,DRV001,DRV001_T04,2024-02-06 08:42:00,0.015,-0.0047,-0.0254,idle
ACC000417,DRV001,DRV001_T04,2024-02-06 08:42:15,0.3577,-3.3577,0.2707,braking
ACC000418,DRV001,DRV001_T04,2024-02-06 08:42:30,-0.1125,-2.2951,-0.116,braking
ACC000419,DRV001,DRV001_T04,2024-02-06 08:42:45,-0.3775,-1.999,0.2797,braking
ACC000420,DRV001,DRV001_T04,2024-02-06 08:43:00,-0.1743,-3.0726,0.0361,braking
ACC000421,DRV001,DRV001_T04,2024-02-06 08:43:15,-0.0801,-2.4596,-0.2448,braking
ACC000422,DRV001,DRV001_T04,2024-02-06 08:43:30,0.1299,-2.534,0.1832,braking
ACC000423,DRV001,DRV001_T04,2024-02-06 08:43:45,-0.0376,-0.3387,-0.0656,cruising
ACC000424,DRV001,DRV001_T04,2024-02-06 08:44:00,-0.1863,-0.2005,0.1127,cruising
ACC000425,DRV001,DRV001_T04,2024-02-06 08:44:15,-0.1662,0.3944,-0.0052,cruising
ACC000426,DRV001,DRV001_T04,2024-02-06 08:44:30,0.0205,0.2888,-0.0748,cruising
ACC000427,DRV001,DRV001_T04,2024-02-06 08:44:45,0.1953,-0.1746,-0.024,cruising
ACC000428,DRV001,DRV001_T04,2024-02-06 08:45:00,-0.0996,1.5728,-0.0558,accelerating
ACC000429,DRV001,DRV001_T04,2024-02-06 08:45:15,-0.2857,1.8189,-0.0743,accelerating
ACC000430,DRV001,DRV001_T04,2024-02-06 08:45:30,-0.0699,2.0545,-0.0351,accelerating
ACC000431,DRV001,DRV001_T04,2024-02-06 08:45:45,0.25,1.8012,0.1609,accelerating
ACC000432,DRV001,DRV001_T04,2024-02-06 08:46:00,0.2303,2.3565,0.1394,accelerating
ACC000433,DRV001,DRV001_T04,2024-02-06 08:46:15,0.046,-0.0376,-0.0789,idle
ACC000434,DRV001,DRV001_T04,2024-02-06 08:46:30,0.0281,-0.0086,-0.0556,idle
ACC000435,DRV001,DRV001_T04,2024-02-06 08:46:45,0.1827,-2.2555,0.1581,braking
ACC000436,DRV001,DRV001_T04,2024-02-06 08:47:00,-0.2139,-3.4596,-0.0865,braking
ACC000437,DRV001,DRV001_T04,2024-02-06 08:47:15,-0.142,-2.521,0.2845,braking
ACC000438,DRV001,DRV001_T04,2024-02-06 08:47:30,0.1711,-2.5693,0.0505,braking
ACC000439,DRV001,DRV001_T04,2024-02-06 08:47:45,-0.1711,-0.1146,0.0164,cruising
ACC000440,DRV001,DRV001_T04,2024-02-06 08:48:00,0.2881,-0.1869,0.113,cruising
ACC000441,DRV001,DRV001_T04,2024-02-06 08:48:15,-0.096,-0.1166,0.0585,cruising
ACC000442,DRV001,DRV001_T04,2024-02-06 08:48:30,0.1699,-0.2476,-0.0239,cruising
ACC000443,DRV001,DRV001_T04,2024-02-06 08:48:45,0.2189,0.2325,0.1486,cruising
ACC000444,DRV001,DRV001_T04,2024-02-06 08:49:00,-0.1575,0.2616,0.1084,cruising
ACC000445,DRV001,DRV001_T04,2024-02-06 08:49:15,-0.2348,0.3683,0.0437,cruising
ACC000446,DRV001,DRV001_T04,2024-02-06 08:49:30,0.1792,0.1536,0.0838,cruising
ACC000447,DRV001,DRV001_T04,2024-02-06 08:49:45,-0.2699,0.1459,-0.1451,cruising
ACC000448,DRV001,DRV001_T04,2024-02-06 08:50:00,0.0072,-0.3819,0.1427,cruising
ACC000449,DRV001,DRV001_T04,2024-02-06 08:50:15,-0.0992,-2.3406,0.0763,braking
ACC000450,DRV001,DRV001_T04,2024-02-06 08:50:30,0.3494,-2.2458,-0.0294,braking
ACC000451,DRV001,DRV001_T04,2024-02-06 08:50:45,0.3711,-2.8632,-0.1206,braking
ACC000452,DRV001,DRV001_T04,2024-02-06 08:51:00,-0.0872,-1.9796,-0.1562,braking
ACC000453,DRV001,DRV001_T04,2024-02-06 08:51:15,0.0062,-3.7318,0.0446,braking
ACC000454,DRV001,DRV001_T04,2024-02-06 08:51:30,-0.3383,-2.5663,0.29,braking
ACC000455,DRV001,DRV001_T04,2024-02-06 08:51:45,0.206,-2.4609,-0.1696,braking
ACC000456,DRV001,DRV001_T04,2024-02-06 08:52:00,-0.2029,-2.2303,-0.1423,braking
ACC000457,DRV001,DRV001_T04,2024-02-06 08:52:15,-0.0051,-3.8695,0.2789,braking
ACC000458,DRV001,DRV001_T04,2024-02-06 08:52:30,-0.3725,-2.628,-0.0933,braking
ACC000459,DRV001,DRV001_T04,2024-02-06 08:52:45,0.04,-2.2742,0.0823,braking
ACC000460,DRV001,DRV001_T04,2024-02-06 08:53:00,-0.3042,-3.8824,0.144,braking
ACC000461,DRV001,DRV001_T04,2024-02-06 08:53:15,-0.1727,-2.2494,-0.0399,braking
ACC000462,DRV001,DRV001_T04,2024-02-06 08:53:30,0.272,-3.392,-0.2312,braking
ACC000463,DRV001,DRV001_T04,2024-02-06 08:53:45,0.0161,0.0175,0.0462,idle
ACC000464,DRV001,DRV001_T04,2024-02-06 08:54:00,0.0418,0.0473,0.0507,idle
ACC000465,DRV001,DRV001_T05,2024-02-06 09:01:00,-0.1944,-0.171,-0.0698,cruising
ACC000466,DRV001,DRV001_T05,2024-02-06 09:01:15,0.0928,-0.0547,0.0989,cruising
ACC000467,DRV001,DRV001_T05,2024-02-06 09:01:30,-0.1196,0.2226,-0.0772,cruising
ACC000468,DRV001,DRV001_T05,2024-02-06 09:01:45,-0.0005,0.2867,0.1481,cruising
ACC000469,DRV001,DRV001_T05,2024-02-06 09:02:00,0.1918,0.2476,-0.0179,cruising
ACC000470,DRV001,DRV001_T05,2024-02-06 09:02:15,0.2837,-0.1374,0.0872,cruising
ACC000471,DRV001,DRV001_T05,2024-02-06 09:02:30,-0.0613,-0.3789,0.1367,cruising
ACC000472,DRV001,DRV001_T05,2024-02-06 09:02:45,-0.1739,-0.2201,-0.1416,cruising
ACC000473,DRV001,DRV001_T05,2024-02-06 09:03:00,0.1317,0.3042,0.0155,cruising
ACC000474,DRV001,DRV001_T05,2024-02-06 09:03:15,0.1143,-0.0407,-0.0713,cruising
ACC000475,DRV001,DRV001_T05,2024-02-06 09:03:30,-0.173,-2.4062,0.1813,braking
ACC000476,DRV001,DRV001_T05,2024-02-06 09:03:45,0.1548,-1.8432,0.245,braking
ACC000477,DRV001,DRV001_T05,2024-02-06 09:04:00,0.2989,-1.8148,-0.0182,braking
ACC000478,DRV001,DRV001_T05,2024-02-06 09:04:15,0.309,-3.3206,0.0226,braking
ACC000479,DRV001,DRV001_T05,2024-02-06 09:04:30,-0.1408,-3.0728,-0.225,braking
ACC000480,DRV001,DRV001_T05,2024-02-06 09:04:45,0.0642,0.0297,-0.0673,cruising
ACC000481,DRV001,DRV001_T05,2024-02-06 09:05:00,-0.2228,0.1751,0.0177,cruising
ACC000482,DRV001,DRV001_T05,2024-02-06 09:05:15,-0.0205,0.045,-0.0487,idle
ACC000483,DRV001,DRV001_T05,2024-02-06 09:05:30,-0.0484,0.0184,0.0508,idle
ACC000484,DRV001,DRV001_T05,2024-02-06 09:05:45,0.026,-0.3625,-0.0743,cruising
ACC000485,DRV001,DRV001_T05,2024-02-06 09:06:00,-0.1612,0.2755,-0.1202,cruising
ACC000486,DRV001,DRV001_T05,2024-02-06 09:06:15,0.0223,0.0367,0.0684,cruising
ACC000487,DRV001,DRV001_T05,2024-02-06 09:06:30,0.0963,0.1584,-0.011,cruising
ACC000488,DRV001,DRV001_T05,2024-02-06 09:06:45,-0.0793,-0.1442,-0.1061,cruising
ACC000489,DRV001,DRV001_T05,2024-02-06 09:07:00,0.2334,0.2908,0.0749,cruising
ACC000490,DRV001,DRV001_T05,2024-02-06 09:07:15,0.1897,0.2995,0.0662,cruising
ACC000491,DRV001,DRV001_T05,2024-02-06 09:07:30,0.2947,-0.2752,-0.087,cruising
ACC000492,DRV001,DRV001_T05,2024-02-06 09:07:45,-0.0374,0.1192,0.0271,cruising
ACC000493,DRV001,DRV001_T05,2024-02-06 09:08:00,0.275,0.1612,0.035,cruising
ACC000494,DRV001,DRV001_T05,2024-02-06 09:08:15,0.2348,0.3622,0.0391,cruising
ACC000495,DRV001,DRV001_T05,2024-02-06 09:08:30,1.9447,0.2465,-0.0648,sharp_turn
ACC000496,DRV001,DRV001_T05,2024-02-06 09:08:45,2.2046,-0.3851,0.045,sharp_turn
ACC000497,DRV001,DRV001_T05,2024-02-06 09:09:00,-2.0002,-0.4339,0.0651,sharp_turn
ACC000498,DRV001,DRV001_T05,2024-02-06 09:09:15,0.2418,-0.0129,0.0955,cruising
ACC000499,DRV001,DRV001_T05,2024-02-06 09:09:30,-0.2573,-0.238,0.0695,cruising
ACC000500,DRV001,DRV001_T05,2024-02-06 09:09:45,-0.0694,0.0321,-0.0193,cruising
ACC000501,DRV001,DRV001_T05,2024-02-06 09:10:00,0.0971,0.0335,-0.0296,cruising
ACC000502,DRV001,DRV001_T05,2024-02-06 09:10:15,0.205,-0.0117,0.0782,cruising
ACC000503,DRV001,DRV001_T05,2024-02-06 09:10:30,0.1955,0.3782,0.0684,cruising
ACC000504,DRV001,DRV001_T05,2024-02-06 09:10:45,0.2748,0.1661,-0.1354,cruising
ACC000505,DRV001,DRV001_T05,2024-02-06 09:11:00,-0.2401,-0.0713,-0.1285,cruising
ACC000506,DRV001,DRV001_T05,2024-02-06 09:11:15,-2.2418,0.086,-0.0361,sharp_turn
ACC000507,DRV001,DRV001_T05,2024-02-06 09:11:30,-2.9208,0.1168,0.1427,sharp_turn
ACC000508,DRV001,DRV001_T05,2024-02-06 09:11:45,0.0419,0.2418,0.0279,cruising
ACC000509,DRV001,DRV001_T05,2024-02-06 09:12:00,-0.0976,-0.0277,0.1226,cruising
ACC000510,DRV001,DRV001_T05,2024-02-06 09:12:15,-0.2234,0.0284,-0.0575,cruising
ACC000511,DRV001,DRV001_T05,2024-02-06 09:12:30,-0.2427,0.2738,0.1314,cruising
ACC000512,DRV001,DRV001_T05,2024-02-06 09:12:45,0.0317,0.0836,-0.0948,cruising
ACC000513,DRV001,DRV001_T05,2024-02-06 09:13:00,-0.2441,-0.0999,0.0584,cruising
ACC000514,DRV001,DRV001_T05,2024-02-06 09:13:15,0.1254,0.2999,0.1205,cruising
ACC000515,DRV001,DRV001_T05,2024-02-06 09:13:30,2.4619,0.2481,-0.0466,sharp_turn
ACC000516,DRV001,DRV001_T05,2024-02-06 09:13:45,-2.3199,-0.4078,-0.0811,sharp_turn
ACC000517,DRV001,DRV001_T05,2024-02-06 09:14:00,1.8537,-0.293,-0.1269,sharp_turn
ACC000518,DRV001,DRV001_T05,2024-02-06 09:14:15,-2.3893,0.4342,0.1892,sharp_turn
ACC000519,DRV001,DRV001_T05,2024-02-06 09:14:30,1.5498,0.1716,-0.1432,sharp_turn
ACC000520,DRV001,DRV001_T05,2024-02-06 09:14:45,2.4104,0.3367,-0.0984,sharp_turn
ACC000521,DRV001,DRV001_T05,2024-02-06 09:15:00,2.3953,0.3521,0.1998,sharp_turn
ACC000522,DRV001,DRV001_T05,2024-02-06 09:15:15,2.7439,-0.2771,-0.1684,sharp_turn
ACC000523,DRV001,DRV001_T05,2024-02-06 09:15:30,-0.1181,1.7653,0.1723,accelerating
ACC000524,DRV001,DRV001_T05,2024-02-06 09:15:45,-0.1061,2.524,-0.1508,accelerating
ACC000525,DRV001,DRV001_T05,2024-02-06 09:16:00,-0.0303,3.2156,0.1639,accelerating
ACC000526,DRV001,DRV001_T05,2024-02-06 09:16:15,-0.049,3.2042,-0.0869,accelerating
ACC000527,DRV001,DRV001_T05,2024-02-06 09:16:30,0.062,1.588,-0.0154,accelerating
ACC000528,DRV001,DRV001_T05,2024-02-06 09:16:45,-0.158,2.3929,-0.071,accelerating
ACC000529,DRV001,DRV001_T05,2024-02-06 09:17:00,0.2729,0.1599,-0.0551,cruising
ACC000530,DRV001,DRV001_T05,2024-02-06 09:17:15,0.0082,-0.0865,0.0827,cruising
ACC000531,DRV001,DRV001_T05,2024-02-06 09:17:30,0.2852,0.3024,0.0385,cruising
ACC000532,DRV001,DRV001_T05,2024-02-06 09:17:45,0.0448,0.3541,0.1021,cruising
ACC000533,DRV001,DRV001_T05,2024-02-06 09:18:00,0.0356,-0.2043,-0.092,cruising
